code,transcript,region,nafa,natural_area,municipal_status,metropolin,religion,total_pop_2017,jews_and_others,jews,arabs,foundation_year,locality_shape,organizational_belong,coordinates,altitude,planning_comitee,juristiction,year,name,gov_map_link
1179,QORANIT,2,24,241,56,241,1,916,0.9,0.9,,1982,370,10,2239274992,452,205,10004513,2017,Qoranit,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=1179
1052,QETURA,6,62,625,53,,1,476,0.5,0.4,,1970,330,15,2056243123,113,608,10001955,2017,Qetura,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=1052
1167,QESARYYA,3,32,324,15,,1,5127,5.1,4.9,,1977,180,,1916171254,21,303,10004261,2017,Qesaryya,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=1167
414,QELAHIM,6,62,621,42,,1,638,0.6,0.6,,1954,310,10,1694059538,170,651,10001930,2017,Qelahim,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=414
3601,QALYA,7,75,,74,,1,399,0.4,0.4,,1968,330,15,2443462865,-361,713,10003314,2017,Qalya,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=3601
638,QALANSAWE,4,41,412,0,141,2,22370,,,22.3,,260,,1980468829,37,458,10002155,2017,Qalansawe,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=638
4024,QELA,2,29,292,71,,1,277,0.3,0.3,,1984,370,9,2648178199,671,219,10004579,2017,Qela,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=4024
1243,QAZIR               ,3,32,323,14,,1,2885,2.9,2.6,,1982,190,,2099971023,324,351,10004233,2017,Qazir,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=1243
1347,QASR A-SIR,6,62,623,68,,2,1724,,,1.7,,450,,1982455466,537,624,10001918,2017,Qasr A-Sir,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=1347
4100,QAZRIN,2,29,293,99,,1,7127,7,5.8,,1977,180,,2646576650,339,220,10004579,2017,Qazrin,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=4100
2620,QIRYAT ONO,5,52,512,0,122,1,39398,39.4,38.4,,1939,160,,1866466309,61,508,10001516,2017,Qiryat Ono,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=2620
3611,QIRYAT ARBA,7,77,,99,,1,7339,7.3,7.2,,1972,180,,2112660481,913,709,10003228,2017,Qiryat Arba,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=3611
6800,QIRYAT ATTA,3,31,311,0,222,1,57518,57.4,53.1,,1925,150,,2104674551,37,305,10004207,2017,Qiryat Atta,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=6800
9500,QIRYAT BIALIK,3,31,311,0,221,1,39582,39.5,36.3,,1934,160,,2087274931,12,352,10004207,2017,Qiryat Bialik,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=9500
2630,QIRYAT GAT,6,61,612,0,,1,53487,53.4,50.2,,1954,150,,1777861298,128,606,10001813,2017,Qiryat Gat,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=2630
1768, ,6,62,622,42,,,,,,,,520,,1617958047,,651,10001893,2017,,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=1768
2300,QIRYAT TIV'ON,3,31,311,99,222,1,17717,17.6,17.3,,1937,170,,2121573567,120,306,10004207,2017,Qiryat Tiv'on,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=2300
9600,QIRYAT YAM,3,31,311,0,221,1,39710,39.6,33.9,,1941,160,,2070575044,6,352,10004207,2017,Qiryat Yam,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=9600
1137,QIRYAT YE'ARIM,1,11,111,99,444,1,4840,4.8,4.8,,1975,190,,2097463458,711,152,10002475,2017,Qiryat Ye'arim,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=1137
2039,QIRYAT YE'ARIM(INSTITUTE),1,11,111,26,444,1,305,0.3,0.3,,1952,340,,2099663543,716,151,10002475,2017,Qiryat Ye'arim(Institute),http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=2039
8200,QIRYAT MOTZKIN,3,31,311,0,221,1,41440,41.4,37.6,,1934,160,,2077874900,9,352,10004207,2017,Qiryat Motzkin,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=8200
1034,QIRYAT MAL'AKHI,6,61,611,0,143,1,22337,22.3,21.9,,1951,160,,1759862672,62,617,10001821,2017,Qiryat Mal'akhi,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=1034
3746,QIRYAT NETAFIM,7,73,,72,145,1,929,0.9,0.9,,1983,370,2,2107066931,429,710,10003262,2017,Qiryat Netafim,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=3746
78,QIRYAT ANAVIM,1,11,111,26,444,1,459,0.5,0.4,,1920,330,15,2114063531,677,151,10002475,2017,Qiryat Anavim,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=78
469,QIRYAT EQRON,4,44,441,99,133,1,10909,10.8,10.5,,1948,170,,1833664101,55,453,10002241,2017,Qiryat Eqron,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=469
412,QIRYAT SHELOMO,4,41,411,19,141,1,302,0.3,0.2,,1945,340,,1871368234,28,401,15000060,2017,Qiryat Shelomo,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=412
2800,QIRYAT SHEMONA,2,21,211,0,,1,22844,22,20.4,,1950,160,,2538579075,207,217,10004591,2017,Qiryat Shemona,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=2800
1766, ,6,62,621,39,,,,,,,,520,,1612659335,,651,10001930,2017,,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=1766
1746, ,4,43,432,25,142,,,,,,,520,,1918565510,,424,10002168,2017,,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=1746
3640,QARNE SHOMERON,7,73,,99,145,1,7369,7.4,7.1,,1978,180,,2088767522,317,717,10003262,2017,Qarne Shomeron,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=3640
4006,QESHET,2,29,292,71,,1,819,0.8,0.8,,1974,320,2,2759276515,701,219,10004579,2017,Qeshet,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=4006
543,RAME,2,24,242,99,,2,7580,,,7.6,,280,,2346676039,383,260,10004465,2017,Rame,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=543
1334,RAS AL-EIN,2,24,242,56,,2,362,,,0.4,,450,,2351775772,221,205,10004465,2017,Ras Al-Ein,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=1334
990,RAS ALI,3,31,311,12,222,2,596,,,0.6,,450,,2147974196,63,301,10004207,2017,Ras Ali,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=990
2640,ROSH HAAYIN,4,42,422,0,142,1,50453,50.4,49.6,,1950,150,,1961666688,81,418,10002168,2017,Rosh HaAyin,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=2640
26,ROSH PINNA,2,21,213,99,,1,3061,3,3,,1882,190,,2510676379,308,259,10004540,2017,Rosh Pinna,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=26
3602,ROSH ZURIM,7,76,,76,445,1,934,0.9,0.9,,1969,330,3,2119361950,918,714,15000586,2017,Rosh Zurim,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=3602
8300,RISHON LEZIYYON,4,44,442,0,133,1,249860,249.7,229.3,,1882,130,,1812465293,41,413,10002207,2017,Rishon LeZiyyon,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=8300
3795,REVAVA,7,72,,72,145,1,2389,2.4,2.4,,1991,190,,2123066950,433,710,10003262,2017,Revava,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=3795
564,REVADIM,6,61,611,35,,1,702,0.7,0.7,,1948,330,15,1826563130,79,632,10001821,2017,Revadim,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=564
354,REVIVIM,6,62,626,48,,1,1076,1.1,1,,1943,330,15,1734455040,283,620,10001918,2017,Revivim ,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=354
1225,RAVID,2,22,222,6,,1,92,0.1,0.1,,1981,330,15,2437875070,165,251,10004552,2017,Ravid,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=1225
390,REGBA,2,24,245,4,241,1,1085,1.1,1.1,,1946,320,15,2096576475,18,201,10004302,2017,Regba,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=390
444,REGAVIM,3,32,323,14,,1,449,0.4,0.4,,1948,330,15,2034971443,100,351,10004233,2017,Regavim,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=444
1161,RAHAT,6,62,623,0,341,2,66791,,,66.7,,250,,1766158894,222,618,10001946,2017,Rahat,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=1161
2051,REWAHA,6,61,612,34,,1,558,0.6,0.6,,1953,310,2,1747761753,84,631,10001813,2017,Rewaha,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=2051
2016,REWAYA,2,23,231,7,,1,434,0.4,0.4,,1952,310,2,2447470611,-106,202,10004568,2017,Rewaya,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=2016
1341,RUAH MIDBAR,6,62,626,48,,,,,,,,510,,1744654349,329,620,10001918,2017,Ruah Midbar,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=1341
362,RUHAMA,6,61,614,37,,1,643,0.6,0.6,,1944,330,15,1720360070,166,651,10001829,2017,Ruhama,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=362
539,RUMMANE,2,25,237,65,,2,1182,,,1.2,,450,,2294374367,166,251,15002369,2017,Rummane,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=539
997,RUMAT HEIB,2,25,237,65,,2,1979,,,2,,450,,2288174260,193,251,15002369,2017,Rumat Heib,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=997
3619,RO'I,7,75,,75,,1,168,0.2,0.2,,1976,310,10,2463068380,26,712,10003262,2017,Ro'i,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=3619
3782,ROTEM,7,75,,75,,1,207,0.2,0.2,,1983,370,,2490869373,-36,712,10003262,2017,Rotem,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=3782
854,REHOV,2,23,231,7,,1,399,0.4,0.4,,1951,310,2,2462270634,-123,202,10004568,2017,Rehov,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=854
8400,REHOVOT,4,44,441,0,133,1,138379,138,130.7,,1890,140,,1819364438,51,414,10002241,2017,Rehovot,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=8400
3822,REHELIM,7,72,,72,,1,747,0.7,0.7,,2013,370,11,2244166767,529,710,10003262,2017,Rehelim,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=3822
540,REIHANIYYE,2,21,212,2,,2,1199,,,1.2,,450,,2458877273,674,209,10004528,2017,Reihaniyye,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=540
3568,REHAN,7,71,,72,,1,265,0.3,0.3,,1977,320,6,2129770830,375,710,10003262,2017,Rehan ,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=3568
542,REINE,2,25,237,99,,2,18702,,,18.7,,270,,2295273627,318,257,10004426,2017,Reine,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=542
3565,RIMMONIM,7,74,,73,445,1,675,0.7,0.6,,1977,370,10,2323664896,669,711,10003299,2017,Rimmonim ,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=3565
616,RINNATYA,4,42,422,25,142,1,1179,1.2,1.2,,1949,310,1,1933766126,62,424,10002116,2017,Rinnatya,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=616
922,REKHASIM,3,31,311,99,222,1,11838,11.8,11.8,,1957,170,,2097773970,97,355,10004207,2017,Rekhasim ,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=922
1069,RAM-ON,2,23,234,8,,1,981,1,1,,1960,310,1,2246471474,79,204,10000911,2017,Ram-On ,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=1069
4702,RAMOT,2,29,293,71,,1,543,0.5,0.5,,1970,310,1,2627175073,-10,219,10004579,2017,Ramot,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=4702
206,RAMOT HASHAVIM,4,42,421,20,131,1,1705,1.7,1.7,,1933,350,,1892967483,61,417,10002133,2017,Ramot HaShavim,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=206
735,RAMOT ME'IR,4,43,432,30,143,1,748,0.7,0.7,,1949,310,1,1865064238,82,426,10002241,2017,Ramot Me'ir,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=735
445,RAMOT MENASHE,2,23,236,13,,1,1145,1.1,1.1,,1948,330,15,2057172257,180,254,10000911,2017,Ramot Menashe,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=445
372,RAMOT NAFTALI,2,21,212,55,,1,557,0.6,0.5,,1945,310,1,2520277853,436,253,10004591,2017,Ramot Naftali,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=372
8500,RAMLA,4,43,432,0,133,4,75668,58,54.4,17.6,1948,150,,1875264837,76,415,10002228,2017,Ramla ,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=8500
8600,RAMAT GAN,5,52,512,0,122,1,156277,155.9,146.9,,1921,140,,1835466402,37,506,10001533,2017,Ramat Gan ,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=8600
135,RAMAT DAWID,2,23,234,9,,1,494,0.5,0.5,,1926,330,15,2192473153,67,254,10004411,2017,Ramat Dawid,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=135
184,RAMAT HAKOVESH,4,42,421,20,141,1,1082,1.1,1,,1932,330,15,1943768047,61,417,10002133,2017,Ramat HaKovesh,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=184
335,RAMAT HASHOFET,2,23,236,13,,1,1049,1,1,,1941,330,15,2091072404,240,254,10000911,2017,Ramat HaShofet,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=335
2650,RAMAT HASHARON,5,51,511,0,121,1,46019,46,45.3,,1923,160,,1851967183,39,553,10001605,2017,Ramat HaSharon,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=2650
178,RAMAT YOHANAN,3,31,311,12,222,1,969,1,0.9,,1932,330,15,2117574431,49,301,10004207,2017,Ramat Yohanan,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=178
122,RAMAT YISHAY,2,23,235,99,242,1,7697,7.7,7.6,,1925,180,,2158173426,93,257,10004411,2017,Ramat Yishay,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=122
1828,,2,23,233,7,,,,,,,,530,,2497072050,,,,2017,,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=1828
1829,,2,23,233,8,,,,,,,,530,,2427072230,,,,2017,,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=1829
1830,,2,23,233,9,,,,,,,,530,,2362072710,,,,2017,,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=1830
1831,,2,23,233,,,,,,,,,530,,0,,,,2017,,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=1831
4701,RAMAT MAGSHIMIM,2,29,294,71,,1,634,0.6,0.6,,1968,320,2,2759575016,429,219,10004579,2017,Ramat Magshimim,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=4701
1837,,2,23,236,13,,,,,,,,530,,2093072110,,,,2017,,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=1837
1838,,2,23,236,,,,,,,,,530,,0,,,,2017,,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=1838
339,RAMAT ZEVI,2,23,233,8,,1,659,0.7,0.6,,1942,310,1,2391772189,54,204,10000911,2017,Ramat Zevi,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=339
460,RAMAT RAZI'EL,1,11,111,26,444,1,644,0.6,0.6,,1948,310,9,2070263124,717,151,15000597,2017,Ramat Razi'el,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=460
127,RAMAT RAHEL,1,11,111,26,444,1,519,0.5,0.5,,1926,330,15,2207962740,777,151,15000705,2017,Ramat Rahel,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=127
789,RANNEN,6,62,622,42,344,1,661,0.7,0.7,,1950,310,1,1620758303,105,651,10001893,2017,Rannen,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=789
713,RE'IM,6,62,622,38,,1,416,0.4,0.4,,1949,330,15,1485858842,49,651,10001893,2017,Re'im,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=713
8700,RA'ANNANA,4,42,421,0,131,1,72810,72.7,71,,1921,150,,1879267695,48,416,10002133,2017,Ra'annana,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=8700
1228,RAQQEFET,2,24,241,56,241,1,1012,1,1,,1981,370,1,2250575116,312,205,10004513,2017,Raqqefet,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=1228
247,RISHPON,4,41,411,19,141,1,1463,1.5,1.4,,1936,310,1,1836167861,25,401,10001605,2017,Rishpon,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=247
437,RESHAFIM,2,23,231,7,,1,969,1,1,,1948,330,15,2450770974,-115,202,10004568,2017,Reshafim,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=437
1260,RETAMIM,6,62,626,48,,1,480,0.5,0.5,,1983,320,15,1703055150,260,620,10001918,2017,Retamim,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=1260
324,SHE'AR YASHUV,2,21,211,55,,1,665,0.7,0.6,,1940,310,6,2606879240,129,253,10004591,2017,She'ar Yashuv,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=324
1377,SHAVE DAROM,6,62,621,42,,,,,,,,510,,1653759720,,651,10001930,2017,Shave Darom,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=1377
282,SHAVE ZIYYON,2,24,245,4,241,1,1083,1.1,1.1,,1938,320,10,2081476512,7,201,10004302,2017,Shave Ziyyon,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=282
3571,SHAVE SHOMERON,7,72,,72,,1,900,0.9,0.9,,1977,370,11,2176368555,337,710,10003262,2017,Shave Shomeron,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=3571
913,SHIBLI-UMM AL-GHANAM,2,23,237,99,,2,5896,,,5.9,,280,,2380073276,178,251,10000911,2017,Shibli-Umm Al-Ghanam,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=913
1286,SEGEV-SHALOM,6,62,623,99,342,2,9897,,,9.9,,280,,1846556744,315,652,10001937,2017,Segev-Shalom,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=1286
721,SEDE ILAN,2,22,222,3,,1,574,0.6,0.6,,1949,310,2,2399773940,196,206,10004552,2017,Sede Ilan,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=721
304,SEDE ELIYYAHU,2,23,231,7,,1,659,0.7,0.7,,1939,330,3,2485370519,-193,202,10004568,2017,Sede Eliyyahu,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=304
861,SEDE ELI'EZER,2,21,211,55,,1,818,0.8,0.8,,1952,310,6,2530877233,155,253,10004540,2017,Sede Eli'ezer,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=861
885,SEDE BOQER,6,62,626,48,,1,432,0.4,0.4,,1952,330,15,1801553146,474,620,10001918,2017,Sede Boqer,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=885
36,SEDE DAWID,6,61,612,50,,1,508,0.5,0.5,,1955,310,6,1700060943,92,634,10001813,2017,Sede Dawid,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=36
284,SEDE WARBURG,4,42,421,20,141,1,1489,1.5,1.5,,1938,310,10,1910467936,49,417,10002133,2017,Sede Warburg,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=284
293,SEDE YO'AV,6,61,611,35,,1,462,0.5,0.4,,1956,330,15,1694461708,98,632,10001813,2017,Sede Yo'av,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=293
142,SEDE YA'AQOV,2,23,235,9,,1,1100,1.1,1.1,,1927,310,2,2135273371,64,254,10004411,2017,Sede Ya'aqov,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=142
2008,SEDE YIZHAQ,3,32,324,14,,1,667,0.7,0.6,,1952,310,1,1996070126,31,351,15002436,2017,Sede Yizhaq,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=2008
18,SEDE MOSHE,6,61,612,50,,1,765,0.8,0.8,,1956,310,1,1812461328,140,634,10001813,2017,Sede Moshe,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=18
259,SEDE NAHUM,2,23,231,7,,1,681,0.7,0.7,,1937,330,15,2454871481,-82,202,10004568,2017,Sede Nahum,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=259
329,SEDE NEHEMYA,2,21,211,1,,1,1215,1.2,1.2,,1940,330,15,2585578807,77,253,10004591,2017,Sede Nehemya,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=329
1058,SEDE NIZZAN,6,62,622,38,,1,337,0.3,0.3,,1973,310,1,1446557122,135,651,10001893,2017,Sede Nizzan,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=1058
739,SEDE UZZIYYAHU,6,61,611,33,143,1,1528,1.5,1.5,,1950,310,6,1695562943,30,616,10001821,2017,Sede Uzziyyahu,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=739
2049,SEDE ZEVI,6,62,621,42,,1,652,0.7,0.6,,1953,310,10,1726759530,202,651,10001930,2017,Sede Zevi,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=2049
327,SEDOT YAM,3,32,324,15,,1,1032,1,1,,1940,330,15,1901471092,9,303,10004261,2017,Sedot Yam,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=327
27,SEDOT MIKHA,1,11,112,26,,1,398,0.4,0.4,,1955,310,1,1925462543,219,151,15000597,2017,Sedot Mikha,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=27
1223,SEDE AVRAHAM,6,62,622,38,,1,357,0.4,0.4,,1981,310,1,1367156924,86,651,10001893,2017,Sede Avraham,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=1223
2015,SEDE HEMED,4,42,421,20,142,1,1006,1,1,,1952,310,1,1948167404,35,417,10002133,2017,Sede Hemed,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=2015
2057,SEDE TERUMOT,2,23,231,7,,1,449,0.4,0.4,,1951,310,2,2459270520,-133,202,10004568,2017,Sede Terumot,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=2057
555,SHEDEMA,4,44,441,32,143,1,622,0.6,0.6,,1954,310,10,1756163778,48,456,15002488,2017,Shedema,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=555
306,SHADMOT DEVORA,2,22,222,3,,1,703,0.7,0.7,,1939,310,1,2411773355,145,206,10004552,2017,Shadmot Devora,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=306
3578,SHADMOT MEHOLA,7,75,,75,,1,652,0.7,0.7,,1979,320,2,2504469484,-195,712,10003262,2017,Shadmot Mehola,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=3578
1031,SEDEROT,6,61,614,0,,1,25138,25,23.6,,1951,160,,1614960412,89,611,10001829,2017,Sederot,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=1031
741,SHO'EVA,1,11,111,26,444,1,625,0.6,0.6,,1950,310,10,2074863395,618,151,15000597,2017,Sho'eva,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=741
761,SHUVA,6,62,621,39,,1,667,0.7,0.7,,1950,310,2,1566959571,107,651,10001930,2017,Shuva,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=761
394,SHOVAL,6,62,621,41,341,1,754,0.8,0.7,,1946,330,15,1756759141,207,625,10001946,2017,Shoval,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=394
1304,SHOHAM,4,43,432,99,142,1,20928,20.9,20.8,,1993,160,,1949265611,96,421,10002168,2017,Shoham ,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=1304
614,SHOMERA,2,24,244,52,,1,344,0.3,0.3,,1949,310,1,2268677643,548,255,10004302,2017,Shomera,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=614
1265,SHOMERIYYA,6,62,623,41,341,1,720,0.7,0.7,,1984,330,15,1889659340,380,625,10001937,2017,Shomeriyya,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=1265
415,SHOQEDA,6,62,621,39,,1,512,0.5,0.5,,1957,310,2,1548259242,76,651,10001930,2017,Shoqeda,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=415
456,SHORESH,1,11,111,26,444,1,1243,1.2,1.2,,1948,320,6,2062863383,680,151,15000597,2017,Shoresh,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=456
1235,SHORASHIM,2,24,242,56,241,1,491,0.5,0.5,,1985,320,1,2245475533,134,205,10004513,2017,Shorashim,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=1235
224,SHOSHANNAT HAAMAQIM,4,41,411,16,141,1,501,0.5,0.5,,1951,350,,1867569564,19,409,10002089,2017,Shoshannat HaAmaqim,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=224
527,SHEZOR,2,24,242,2,,1,322,0.3,0.3,,1953,310,1,2333275981,280,209,10004465,2017,Shezor,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=527
7,SHAHAR,6,61,612,50,,1,848,0.8,0.8,,1955,310,1,1739861424,100,634,10001813,2017,Shahar,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=7
1266,SHAHARUT,6,62,627,53,,1,135,0.1,0.1,,1985,370,13,1996642396,537,608,10001955,2017,Shaharut,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=1266
865,SHIBBOLIM,6,62,621,39,,1,329,0.3,0.3,,1952,310,2,1626858946,128,651,10001930,2017,Shibbolim ,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=865
1267,SHITTIM,6,62,627,53,,,,,,,,510,,2013045424,286,608,10001955,2017,Shittim,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=1267
658,SHEIKH DANNUN,2,24,243,4,,2,2798,,,2.8,,290,,2141776648,84,201,10004302,2017,Sheikh Dannun,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=658
